rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,passes_attempted,passes_live,passes_dead,passes_free_kick,passes_through_ball,passes_switched,passes_crosses,passes_throw_in,passes_corner_kick,passes_in,passes_out,passes_straight,passes_completed,passes_offsides,passes_blocks,season,table_type,processed_at
63,Alisson,BRA,GK,Liverpool,Premier League,0.0,1992.0,6.0,254,225,29,14,0,1,0,0,0,0,0,0,211,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
64,Jim Allevinah,GAB,"FW,DF",Angers,Ligue 1,0.0,1995.0,0.9,13,12,0,0,0,0,1,0,0,0,0,0,10,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
65,Thiago Almada,ARG,"MF,FW",Atlético Madrid,La Liga,0.0,2001.0,2.3,127,119,8,3,2,1,8,0,5,1,3,0,107,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
66,Domingos André Ribeiro Almeida,POR,"FW,MF",Valencia,La Liga,0.0,2000.0,1.0,53,48,5,1,0,1,5,0,4,2,1,0,43,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
67,Pontus Almqvist,SWE,"DF,MF",Parma,Serie A,0.0,1999.0,3.2,67,66,1,1,0,0,3,0,0,0,0,0,49,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
68,Marcos Alonso,ESP,DF,Celta Vigo,La Liga,0.0,1990.0,4.3,361,336,22,10,3,3,6,12,0,0,0,0,318,3,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
69,Adrià Altimira,ESP,DF,Villarreal,La Liga,0.0,2001.0,0.1,8,7,1,1,0,0,0,0,0,0,0,0,8,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
70,Sergi Altimira,ESP,MF,Betis,La Liga,0.0,2001.0,5.0,283,272,11,10,1,0,1,1,0,0,0,0,261,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
71,Carlos Álvarez,ESP,MF,Levante,La Liga,0.0,2003.0,5.4,186,171,14,7,7,0,7,1,5,0,2,0,147,1,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
72,Hugo Álvarez,ESP,"FW,DF",Celta Vigo,La Liga,0.0,2003.0,3.4,153,146,6,0,0,0,4,6,0,0,0,0,125,1,6,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
73,Julián Álvarez,ARG,FW,Atlético Madrid,La Liga,0.0,2000.0,6.9,262,216,45,8,4,1,29,1,25,9,12,0,204,1,8,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
74,Skelly Alvero,FRA,DF,Werder Bremen,Bundesliga,0.0,2002.0,0.4,24,24,0,0,0,0,0,0,0,0,0,0,23,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
75,Giuseppe Ambrosino,ITA,FW,Napoli,Serie A,0.0,2003.0,0.2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
76,Aurele Amenda,SUI,DF,Eint Frankfurt,Bundesliga,0.0,2003.0,0.2,25,19,6,2,0,1,0,4,0,0,0,0,24,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
77,Kelvin Amian,FRA,DF,Nantes,Ligue 1,0.0,1998.0,7.0,347,283,62,12,0,1,6,50,0,0,0,0,271,2,5,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
78,Michael Amir Murillo,PAN,"DF,MF",Marseille,Ligue 1,0.0,1996.0,5.1,282,241,41,3,2,0,11,38,0,0,0,0,235,0,5,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
79,Nadiem Amiri,GER,MF,Mainz 05,Bundesliga,0.0,1996.0,5.5,357,309,46,22,1,5,26,3,19,10,4,0,285,2,9,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
80,Samuel Amo-Ameyaw,ENG,"DF,FW",Strasbourg,Ligue 1,0.0,2006.0,2.3,98,91,7,0,1,0,14,4,3,2,0,0,80,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
81,Mathis Amougou,FRA,MF,Strasbourg,Ligue 1,0.0,2006.0,1.5,44,43,1,1,0,0,0,0,0,0,0,0,38,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
82,Mohamed Amoura,ALG,FW,Wolfsburg,Bundesliga,0.0,2000.0,4.3,108,98,10,0,2,0,9,2,0,0,0,0,74,0,7,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
83,Ethan Ampadu,WAL,MF,Leeds United,Premier League,0.0,2000.0,4.9,307,278,29,13,1,1,5,16,0,0,0,0,253,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
84,Sofyan Amrabat,MAR,MF,Betis,La Liga,0.0,1996.0,2.2,120,114,6,5,0,2,0,0,1,0,0,0,110,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
85,Joachim Andersen,DEN,DF,Fulham,Premier League,0.0,1996.0,7.0,447,408,37,25,0,10,3,3,0,0,0,0,377,2,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
86,Elliot Anderson,ENG,MF,Nott'ham Forest,Premier League,0.0,2002.0,7.0,600,554,45,15,3,6,31,4,18,10,7,0,513,1,7,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
87,André,BRA,MF,Wolves,Premier League,0.0,2001.0,4.9,221,218,2,2,0,2,0,0,0,0,0,0,201,1,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
88,Benjamin André,FRA,MF,Lille,Ligue 1,0.0,1990.0,5.0,246,231,14,14,1,3,5,0,0,0,0,0,199,1,9,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
89,Robert Andrich,GER,MF,Leverkusen,Bundesliga,0.0,1994.0,3.4,171,168,3,1,0,1,1,2,0,0,0,0,148,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
90,Miguel Ángel Rubio,ESP,DF,Espanyol,La Liga,0.0,1998.0,1.4,44,40,4,1,0,0,0,0,0,0,0,0,36,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
91,Angeliño,ESP,"DF,MF",Roma,Serie A,0.0,1997.0,4.3,244,200,43,5,0,2,14,38,0,0,0,0,183,1,6,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
92,Samuele Angori,ITA,DF,Pisa,Serie A,0.0,2003.0,3.1,71,49,21,9,0,1,13,9,3,3,0,0,43,1,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
93,Faustino Anjorin,ENG,"MF,FW",Torino,Serie A,0.0,2001.0,0.3,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
94,Ilyas Ansah,GER,"MF,FW",Union Berlin,Bundesliga,0.0,2004.0,4.5,67,66,1,0,0,1,8,1,0,0,0,0,49,0,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
95,Aaron Anselmino,ARG,DF,Dortmund,Bundesliga,0.0,2005.0,0.8,78,75,3,3,0,0,0,0,0,0,0,0,73,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
96,Jaidon Anthony,ENG,"MF,FW",Burnley,Premier League,0.0,1999.0,6.5,175,153,21,1,1,0,16,6,7,5,1,1,115,1,6,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
97,Waldemar Anton,GER,DF,Dortmund,Bundesliga,0.0,1996.0,6.0,566,551,13,6,0,1,2,7,0,0,0,0,529,2,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
98,Antoniu,ESP,FW,Espanyol,La Liga,0.0,2002.0,0.2,13,13,0,0,0,0,1,0,0,0,0,0,11,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
99,Antony,BRA,FW,Betis,La Liga,0.0,2000.0,3.6,168,155,13,4,0,0,16,3,6,4,1,0,122,0,6,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
100,Youssef El-Arabi,MAR,"FW,MF",Nantes,Ligue 1,0.0,1987.0,0.3,14,14,0,0,0,1,0,0,0,0,0,0,7,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
101,Mauro Arambarri,URU,MF,Getafe,La Liga,0.0,1995.0,7.8,194,191,2,2,0,1,2,0,0,0,0,0,150,1,6,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
102,Jon Aramburu,VEN,DF,Real Sociedad,La Liga,0.0,2002.0,6.2,395,316,76,10,0,1,12,66,0,0,0,0,297,3,12,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
103,Ronald Araújo,URU,DF,Barcelona,La Liga,0.0,1999.0,4.4,296,281,15,8,0,0,1,5,0,0,0,0,271,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
104,Carlens Arcus,HAI,DF,Angers,Ligue 1,0.0,1996.0,6.9,364,304,57,13,0,1,3,44,0,0,0,0,315,3,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
105,Alphonse Areola,FRA,GK,West Ham,Premier League,0.0,1993.0,3.0,106,74,32,8,0,0,0,0,0,0,0,0,68,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
106,Jesús Areso,ESP,DF,Athletic Club,La Liga,0.0,1999.0,6.5,337,265,72,7,0,3,37,65,0,0,0,0,250,0,7,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
107,Jhon Arias,COL,FW,Wolves,Premier League,0.0,1997.0,4.0,158,133,25,3,0,2,20,1,12,9,2,0,130,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
108,Harrison Armstrong,ENG,FW,Everton,Premier League,0.0,2007.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
109,Hákon Arnar Haraldsson,ISL,"MF,FW",Lille,Ligue 1,0.0,2003.0,5.3,245,218,26,2,3,2,17,1,14,2,10,0,198,1,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
110,Maximilian Arnold,GER,MF,Wolfsburg,Bundesliga,0.0,1994.0,6.0,332,291,41,22,0,5,32,0,19,11,7,0,274,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
111,Tolu Arokodare,NGA,FW,Wolves,Premier League,0.0,2000.0,1.8,22,22,0,0,0,0,0,0,0,0,0,0,11,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
112,Kervin Arriaga,HON,MF,Levante,La Liga,0.0,1998.0,2.2,107,106,1,1,0,1,0,0,0,0,0,0,88,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
113,Arthur,BRA,DF,Leverkusen,Bundesliga,0.0,2003.0,1.0,46,40,6,0,0,0,2,6,0,0,0,0,39,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
114,Takuma Asano,JPN,FW,Mallorca,La Liga,0.0,1994.0,2.8,46,46,0,0,0,0,3,0,0,0,0,0,30,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
115,Raúl Asencio,ESP,DF,Real Madrid,La Liga,0.0,2003.0,2.8,176,164,12,6,0,1,1,5,0,0,0,0,170,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
116,Fisnik Asllani,KVX,"FW,MF",Hoffenheim,Bundesliga,0.0,2002.0,5.1,117,111,6,0,2,0,1,2,0,0,0,0,75,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
117,Kristjan Asllani,ALB,MF,Torino,Serie A,0.0,2002.0,4.5,239,206,32,15,0,1,22,2,11,7,4,0,193,1,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
118,Iago Aspas,ESP,"FW,MF",Celta Vigo,La Liga,0.0,1987.0,3.9,232,218,12,4,5,4,12,1,7,4,0,0,181,2,10,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
119,Yaser Asprilla,COL,FW,Girona,La Liga,0.0,2003.0,4.5,121,105,16,5,0,2,27,0,10,3,5,0,87,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
120,Lorenz Assignon,TOG,DF,Stuttgart,Bundesliga,0.0,2000.0,2.2,96,74,22,4,0,0,9,18,0,0,0,0,79,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
121,Dehmaine Assoumani,FRA,MF,Nantes,Ligue 1,0.0,2005.0,2.1,87,79,7,3,0,3,9,0,4,2,2,0,65,1,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
122,Otavio Ataide,BRA,DF,Paris FC,Ligue 1,0.0,2002.0,4.9,325,314,11,7,0,5,0,0,0,0,0,0,291,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
123,Zachary Athekame,SUI,DF,Milan,Serie A,0.0,2004.0,0.4,18,18,0,0,0,0,0,0,0,0,0,0,16,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
124,Arthur Atta,FRA,MF,Udinese,Serie A,0.0,2003.0,5.8,217,202,15,6,0,1,11,3,6,4,0,0,173,0,7,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
125,Noah Atubolu,GER,GK,Freiburg,Bundesliga,0.0,2002.0,6.0,265,216,47,17,0,1,0,0,0,0,0,0,182,2,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
126,Pierre-Emerick Aubameyang,GAB,FW,Marseille,Ligue 1,0.0,1989.0,2.8,67,62,5,0,1,0,6,0,0,0,0,0,49,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
127,Emil Audero,IDN,GK,Cremonese,Serie A,0.0,1997.0,4.0,174,138,34,13,0,0,0,0,0,0,0,0,111,2,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
128,Carlos Augusto,BRA,DF,Inter,Serie A,0.0,1999.0,2.9,154,139,15,4,0,1,7,11,0,0,0,0,134,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
129,Yann Aurel Bisseck,GER,DF,Inter,Serie A,0.0,2000.0,1.0,60,58,2,0,0,1,0,2,0,0,0,0,54,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
130,Leon Avdullahu,KVX,MF,Hoffenheim,Bundesliga,0.0,2004.0,5.4,316,301,15,10,0,2,5,4,1,0,0,0,272,0,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
131,Ezequiel Ávila,ARG,"FW,MF",Betis,La Liga,0.0,1994.0,0.5,13,11,2,1,0,0,1,0,1,0,1,0,10,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
132,Arthur Avom,CMR,MF,Lorient,Ligue 1,0.0,2004.0,6.1,292,267,22,13,4,0,15,2,5,3,1,0,240,3,9,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
133,Chidozie Awaziem,NGA,DF,Nantes,Ligue 1,0.0,1997.0,7.0,489,428,60,22,0,7,0,2,0,0,0,0,425,1,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
134,Yasin Ayari,SWE,MF,Brighton,Premier League,0.0,2003.0,6.0,254,228,23,9,0,2,16,0,14,8,1,0,211,3,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
135,Neil El Aynaoui,MAR,MF,Roma,Serie A,0.0,2001.0,1.1,36,36,0,0,0,0,1,0,0,0,0,0,30,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
136,César Azpilicueta,ESP,DF,Sevilla,La Liga,0.0,1989.0,5.0,304,250,54,15,0,1,6,39,0,0,0,0,257,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
137,Oussama El Azzouzi,MAR,DF,Auxerre,Ligue 1,0.0,2001.0,0.2,18,15,2,2,0,0,0,0,0,0,0,0,17,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
138,Mio Backhaus,GER,GK,Werder Bremen,Bundesliga,0.0,2004.0,4.0,153,129,23,5,0,0,0,0,0,0,0,0,135,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
139,Loïc Bade,FRA,DF,Leverkusen,Bundesliga,0.0,2000.0,3.9,311,303,8,7,1,2,0,1,0,0,0,0,280,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
140,Benoît Badiashile,FRA,DF,Chelsea,Premier League,0.0,2001.0,0.7,57,53,4,1,0,0,0,0,0,0,0,0,53,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
141,Alex Baena,ESP,MF,Atlético Madrid,La Liga,0.0,2001.0,0.9,38,33,5,1,1,0,6,0,4,1,2,0,30,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
142,Samson Baidoo,AUT,DF,Lens,Ligue 1,0.0,2004.0,5.5,204,194,10,9,0,2,0,0,0,0,0,0,190,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
143,Eric Bailly,CIV,DF,Oviedo,La Liga,0.0,1994.0,2.0,80,74,6,5,0,1,0,0,0,0,0,0,68,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
144,Theo Bair,CAN,"MF,FW",Auxerre,Ligue 1,0.0,1999.0,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
145,Cédric Bakambu,COD,FW,Betis,La Liga,0.0,1991.0,0.6,15,14,1,0,0,0,1,0,0,0,0,0,9,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
146,Johan Bakayoko,BEL,FW,RB Leipzig,Bundesliga,0.0,2003.0,5.1,158,154,4,0,2,1,8,4,0,0,0,0,130,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
147,Darryl Bakola,FRA,MF,Marseille,Ligue 1,0.0,2007.0,0.1,11,11,0,0,0,0,1,0,0,0,0,0,10,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
148,Ridle Baku,GER,DF,RB Leipzig,Bundesliga,0.0,1998.0,5.9,393,347,45,3,1,3,9,42,0,0,0,0,324,1,12,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
149,Dilane Bakwa,FRA,"FW,MF",Nott'ham Forest,Premier League,0.0,2002.0,1.9,96,89,7,2,0,1,13,2,3,3,0,0,72,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
150,Dilane Bakwa,FRA,"DF,MF",Strasbourg,Ligue 1,0.0,2002.0,1.2,50,45,5,0,2,2,7,1,4,2,2,0,40,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
151,Tommaso Baldanzi,ITA,"MF,FW",Roma,Serie A,0.0,2003.0,1.3,45,40,5,1,0,0,5,0,2,1,1,0,35,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
152,Alejandro Balde,ESP,DF,Barcelona,La Liga,0.0,2003.0,2.9,163,143,20,3,0,0,4,17,0,0,0,0,149,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
153,Fabio Baldé,POR,"FW,MF",Hamburger SV,Bundesliga,0.0,2005.0,0.6,8,8,0,0,0,0,1,0,0,0,0,0,4,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
154,Carlos Baleba,CMR,MF,Brighton,Premier League,0.0,2004.0,3.9,127,125,2,1,1,1,0,1,0,0,0,0,100,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
155,Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,0.0,1999.0,5.3,361,339,22,10,1,1,1,1,0,0,0,0,339,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
156,Daniel Ballard,NIR,DF,Sunderland,Premier League,0.0,1999.0,2.5,72,66,6,1,0,0,0,0,0,0,0,0,61,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
157,Iván Balliu,ALB,DF,Rayo Vallecano,La Liga,0.0,1992.0,1.3,85,70,15,0,0,0,3,15,0,0,0,0,73,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
158,Fodé Ballo-Touré,SEN,DF,Metz,Ligue 1,0.0,1997.0,1.7,82,67,15,1,0,1,3,14,0,0,0,0,71,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
159,Folarin Balogun,USA,FW,Monaco,Ligue 1,0.0,2001.0,3.7,79,77,2,0,0,0,2,0,0,0,0,0,53,0,5,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
160,Aladji Bamba,FRA,MF,Monaco,Ligue 1,0.0,2006.0,1.4,117,115,2,1,0,0,0,1,0,0,0,0,108,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
161,Mohamed Bamba,CIV,FW,Lorient,Ligue 1,0.0,2001.0,3.7,58,46,12,0,2,0,1,0,0,0,0,0,40,0,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
162,Lameck Banda,ZAM,"FW,MF",Lecce,Serie A,0.0,2001.0,1.1,27,27,0,0,1,0,4,0,0,0,0,0,17,0,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
163,Noahkai Banks,USA,DF,Augsburg,Bundesliga,0.0,2006.0,1.3,75,74,1,0,0,0,0,0,0,0,0,0,66,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
164,Ezechiel Banzuzi,NED,MF,RB Leipzig,Bundesliga,0.0,2005.0,2.6,101,98,2,2,0,0,1,0,0,0,0,0,78,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
165,Tommaso Barbieri,ITA,DF,Cremonese,Serie A,0.0,2002.0,0.2,4,4,0,0,0,0,1,0,0,0,0,0,2,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
166,Valentín Barco,ARG,"MF,DF",Strasbourg,Ligue 1,0.0,2004.0,6.3,404,354,48,29,4,0,20,13,6,1,4,0,334,2,6,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
167,Bradley Barcola,FRA,FW,Paris S-G,Ligue 1,0.0,2002.0,4.5,161,160,0,0,1,0,3,0,0,0,0,0,138,1,5,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
168,Melvin Bard,FRA,DF,Nice,Ligue 1,0.0,2000.0,6.5,374,319,53,8,1,1,28,44,0,0,0,0,290,2,10,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
169,Roony Bardghji,SWE,FW,Barcelona,La Liga,0.0,2005.0,1.5,75,68,6,0,0,0,9,0,6,3,0,0,62,1,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
170,Nicolò Barella,ITA,MF,Inter,Serie A,0.0,1997.0,5.3,421,398,22,7,3,4,25,1,12,4,7,0,350,1,10,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
171,Kike Barja,ESP,"MF,FW",Osasuna,La Liga,0.0,1997.0,0.3,16,13,3,0,0,1,6,2,1,1,0,0,6,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
172,Ross Barkley,ENG,MF,Aston Villa,Premier League,0.0,1993.0,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
173,Harvey Barnes,ENG,"FW,MF",Newcastle Utd,Premier League,0.0,1997.0,3.5,95,94,1,1,0,0,13,0,0,0,0,0,71,0,7,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
174,Ander Barrenetxea,ESP,"MF,FW",Real Sociedad,La Liga,0.0,2001.0,7.2,301,273,27,1,3,4,38,5,21,11,0,0,223,1,10,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
175,Pablo Barrios,ESP,MF,Atlético Madrid,La Liga,0.0,2003.0,7.2,451,442,8,6,4,3,11,2,0,0,0,0,377,1,6,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
176,Thierno Barry,FRA,FW,Everton,Premier League,0.0,2002.0,2.3,41,41,0,0,0,0,0,0,0,0,0,0,27,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
177,Davide Bartesaghi,ITA,DF,Milan,Serie A,0.0,2005.0,1.4,51,44,7,1,0,0,1,6,0,0,0,0,41,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
178,Marc Bartra,ESP,DF,Betis,La Liga,0.0,1991.0,4.5,226,206,20,16,0,5,0,0,0,0,0,0,198,0,3,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
179,Federico Baschirotto,ITA,DF,Cremonese,Serie A,0.0,1996.0,6.0,260,239,19,15,0,0,1,0,0,0,0,0,229,2,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
180,Toma Bašić,CRO,MF,Lazio,Serie A,0.0,1996.0,1.7,52,51,1,1,0,1,0,0,0,0,0,0,41,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
181,Calvin Bassey,NGA,DF,Fulham,Premier League,0.0,1999.0,7.0,428,383,44,15,0,4,3,18,0,0,0,0,377,1,7,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
182,Alessandro Bastoni,ITA,DF,Inter,Serie A,0.0,1999.0,4.6,411,371,37,10,0,3,18,27,0,0,0,0,349,3,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
183,Augusto Batalla,ARG,GK,Rayo Vallecano,La Liga,0.0,1996.0,8.0,303,250,53,17,0,2,0,0,0,0,0,0,202,0,1,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
184,Michy Batshuayi,BEL,FW,Eint Frankfurt,Bundesliga,0.0,1993.0,0.6,17,16,1,0,0,0,0,0,0,0,0,0,13,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
185,Martin Baturina,CRO,"FW,MF",Como,Serie A,0.0,2003.0,0.9,31,27,4,1,0,0,5,0,3,0,3,0,26,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
186,Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,0.0,1990.0,6.0,196,166,30,5,0,0,0,0,0,0,0,0,144,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
187,Christoph Baumgartner,AUT,MF,RB Leipzig,Bundesliga,0.0,1999.0,5.1,160,148,11,5,3,1,0,0,0,0,0,0,122,1,4,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
188,Altay Bayındır,TUR,GK,Manchester Utd,Premier League,0.0,1998.0,6.0,192,160,32,16,0,0,0,0,0,0,0,0,122,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
189,Vakoun Bayo,CIV,FW,Udinese,Serie A,0.0,1997.0,1.2,35,34,1,0,0,0,0,0,0,0,0,0,23,0,2,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
190,Ihlas Bebou,TOG,FW,Hoffenheim,Bundesliga,0.0,1994.0,0.5,5,5,0,0,1,0,0,0,0,0,0,0,4,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
191,Samu Becerra,ESP,"DF,MF",Rayo Vallecano,La Liga,0.0,2006.0,0.1,14,14,0,0,0,0,2,0,0,0,0,0,12,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
192,Adrian Beck,GER,"MF,FW",Heidenheim,Bundesliga,0.0,1997.0,1.6,66,63,3,1,0,0,2,1,0,0,0,0,56,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
193,Sheraldo Becker,SUR,MF,Osasuna,La Liga,0.0,1995.0,0.9,24,23,0,0,0,0,4,0,0,0,0,0,14,1,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
194,Donny van de Beek,NED,MF,Girona,La Liga,0.0,1997.0,0.5,14,13,1,0,0,0,0,1,0,0,0,0,13,0,0,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
195,Maximilian Beier,GER,"MF,FW",Dortmund,Bundesliga,0.0,2002.0,4.2,111,108,3,1,2,0,2,1,1,0,0,0,80,0,5,2025-2026,stats_passing_types,2025-10-18 04:36:54.599552
